,Unnamed: 0,id,video id,author,author id,text,label,annotator notes
111,111,Ugz_bZQVNjtdMUvIVZd4AaABAg,vU1vfrWRWRQ,@anirbanroy4659,UCQiUH_fyz6bALKTciGs66Kw,Think  of China  wigar  oasis  sir,irrelevant,
112,112,Ugymqi73akxzxv0x6D14AaABAg,vU1vfrWRWRQ,@user-bq1wt6ot9l,UCINyC5cEjgAtTEPEEpPCimA,"Asaduddin sir is right 100
",irrelevant,
113,113,Ugzl6KbpAEZ8u5aoNqh4AaABAg,vU1vfrWRWRQ,@amrithab9636,UCjHC6BoVX-rXjsoxJMNMsPQ,"Now since he is supporting gaza, incase if there is an attack in india we know whoz side he will support 

Instead of demanding PM why dont you go to gaza and help them in small terms atleast??",Pro-Palestine,
114,114,UgxR_SW-CseMZJ2fAX54AaABAg,vU1vfrWRWRQ,@madhukarkale9205,UCk4IjMKkdaeeW8ZB3pMAloQ,"Ceasefire, Humanitarian aids? What happened on October 7.23 ? Make appeal to the Hamas and other terrorists to withdraw and surrender. How many Israeli children have been killed , women raped and molested and men killed and made captive?  Don't compare india's policy for Ukraine and Israel. Nobody will take you seriously. ",Pro-Israel,
115,115,UgzX4KHd0UVGDX8s3FJ4AaABAg,vU1vfrWRWRQ,@noorshehzad1996,UCGxY3n-Jiu8Xb9q4SE2o0aA,its time to leave.,irrelevant,
116,116,Ugylpw52GkXQlnqOdjd4AaABAg,vU1vfrWRWRQ,@user-bq1wt6ot9l,UCINyC5cEjgAtTEPEEpPCimA,Owaisi is right,irrelevant,
117,117,Ugz1Ack4aX9YFfujROF4AaABAg,vU1vfrWRWRQ,@RajeshKumar-tu3ll,UC0MXqruPH0YI1tGQCnyBDJQ,Modi ji ko seekhane ki jarurat nahi order Dene ki haisiyat Chae Modi yogi already  thought about  Israel  no need to give  any suggestions ,irrelevant,
118,118,Ugz1y4A6sr5L52lzHjZ4AaABAg,vU1vfrWRWRQ,@chirayumodi7201,UCEAEXFQ4Vl8jEqs1UvLa8rg,Ye to Atankwad felane se pahle sochna chahiye tha ,irrelevant,
119,119,Ugz1r6KCPf7jpSonAlJ4AaABAg,vU1vfrWRWRQ,@kausarsiraj8765,UCgkF6mvDRwIio4mwUjdgmJA,"GAZA IS ALSO IN OUR BACK YARD
HYDERABAD OLD CITY",irrelevant,
120,120,UgzV4dLna6B8qolW5tV4AaABAg,Zgf31TCAIck,@jimillitarmio1396,UCL8-AGu9DVQf9pedHEiQ8ig,"all of you in the comments should really start studying history and stop being fooled by the media ..
non of you ever spoken ever since Israel has been killing Palestinians  over the decades, and why because media decided that you it shouldn't be aired ..now that Palestinians hit back for the first time you guys rememberd to support humanity ? ? so funny you know 
free Palestine  for ever ",Pro-Palestine,
121,121,Ugwzl2RPw2j5vTqCOHB4AaABAg,Zgf31TCAIck,@rahch911,UCe4VzGXKO2zZdOcLq3tyu4Q,I stand with Israel,,
122,122,Ugx1t0Qo7ArQ7jy0_4x4AaABAg,Zgf31TCAIck,@rankingresearchdata,UC_Y5_YBBexqG1vn3FtROS7A,"These same celebrated and justifying the genocide and massacre of Israeli civilians, innocent women and children, burning and parading of naked Jewish women by Palestine, rape of Israeli women, massacre of whole family in 100s home bombing of police station and killing of IDF, killing of hostage including 12 Nepali students and 12 Thai workers which have nothing to do with this politics now crying over Israel bombing in Palestine home where terrorists took shelter",Pro-Israel,
123,123,UgxAXjd3a_EIWIHZuS54AaABAg,Zgf31TCAIck,@DevendraKumar-qe5zp,UCzkz7ehd97dukT13i1CHwUw,Glory to Israel ,Pro-Israel,
124,124,UgzB8Z44_o6W9WDFPUJ4AaABAg,Zgf31TCAIck,@pagalatmaa,UCJWM-vBrdVltzxL2-cAuhdw,India stands with israil,Pro-Israel,
125,125,UgxPdyVQ8nSJPUeea_54AaABAg,Zgf31TCAIck,@aldrinpj5245,UCcXdphF3Zh2p3UnEk1-GdGg,Stand with Israel ,Pro-Israel,
126,126,UgwqKjD5DuC62wz0cXF4AaABAg,Zgf31TCAIck,@khubanayak405,UCGHFSBXkERr4-O3-kflrFlw,I support Israel because today condition terrist killed babys and human rapes from hamas,Pro-Israel,
127,127,UgxSabyHV7ywdNibXFV4AaABAg,Zgf31TCAIck,@rajneeshsingh-wf5em,UCCtUCFqGHgcaKIKgxJ_6Itw,I support Israel and humanity,Pro-Israel,
128,128,UgxjG_Fw9BVjHA5sV4l4AaABAg,Zgf31TCAIck,@mdtv9405,UCxR7NSTGAhAxrEbAbL6I82Q,Remaining all support Isreal ,Pro-Israel,
129,129,UgzB8Z44_o6W9WDFPUJ4AaABAg.9vn2nW_mRjs9vn3K6YBh1_,Zgf31TCAIck,@ertugrulghazi5619,,Check the indian news,irrelevant,
130,130,UgzelRGyM0g0xInJcDh4AaABAg.9vdZkO1CHSg9wIsaEiQBId,axXBUfGfde4,@Oreo_pelt_kitty,,That's horrifying,irrelevant,
131,131,Ugz0-pZzDaNtPYp-dlt4AaABAg,axXBUfGfde4,@shiiziimochachie1525,UC6ty8kFB0AzImKEJ2wr2TeQ,"Just for information, if a women kill you, you miss out on all the goods stored up for them in their imaginary heaven. ",irrelevant,
132,132,UgziX1q1Tl6D2bj_Vx94AaABAg,axXBUfGfde4,@bradlowel9034,UCDQ8iWmIrAh2xRUfXmwnnUA,We will prevail over those islamic terrorists ,Pro-Israel,
133,133,Ugyj1U0Q3-tadBLScxl4AaABAg.9vdbQWap1p_9wVkLh4TxFP,axXBUfGfde4,@Emanullah685,,Why were the Jews cursed? Ask yourself this too...,Pro-Palestine,
134,134,UgzelRGyM0g0xInJcDh4AaABAg.9vdZkO1CHSg9vxwMgEMLhn,axXBUfGfde4,@monisingh771,,"k99evil all r same.
No matter who is doing the fact is nobody stopping them either.",Neutral,
135,135,UgyXJ8kFu2iZKiPFEyB4AaABAg.9vddq4rL1dX9vdevvZ0Aeg,axXBUfGfde4,@zachary9294,,Hamas and all islamics from Judea and Samaria must be driven into the sea,Pro-Israel,
136,136,UgzLhj7XWW1TSXvmW2d4AaABAg,axXBUfGfde4,@srf2112,UCHv_GdiutgK1kQeC5lMZkJA,Hamas just gave Netanyahu carte blanche to end anything Palestinian. Israel will start with the Palestinian women and children because it's just too easy. War is cowardice personified.,Neutral,
137,137,UgyrMqfKfxhXhy2-4Sh4AaABAg,axXBUfGfde4,@islamagamaku001,UCC8CqVPLPVsqcsMHl_08h4g,"Islam condemns killing innocent people even in war. It is forbidden to kill women and children, unless they are taking part in a war then they may be fought.  It is forbidden to kill the elderly and the sick.  It is forbidden to kill workers (hired people). It is forbidden to disturb the monks and not to kill people who are praying.  What's funny is all of you who suddenly spoke out after Israel was attacked just once, where were your comments when Palestine was attacked for years, you are hypocrites",Pro-Palestine,
138,138,UgzelRGyM0g0xInJcDh4AaABAg.9vdZkO1CHSg9vtvQbOXAk0,axXBUfGfde4,@anartisticjourney919,,"I only wonder where ""Karma"" has taken Muhammad to. Woh jitna ghatiya the iswar to sayed ushe har bar kutte ka janam de raha he jo car se kuchal dia jay. Phir se janam  same treatment",irrelevant,
139,139,UgwZKcNEjyz5vqoC2e54AaABAg,axXBUfGfde4,@katwalkable,UCa8_Xgayh2ZhZmbNDApwPVA,Thank God the children were safe.,Neutral,
140,140,Ugy-arHcSS4ikjyoF5Z4AaABAg,axXBUfGfde4,@noname-pz9kb,UCMbrXORIK0iy3OB7ipL3TMA,"This video does not male any sense to me. Gunshots all the time, yet everyone walks around slowly and calmly?

I can really tell what I just saw or what the video was trying to tell me.",irrelevant,
141,141,UgwgwbCHrladmJSjZsl4AaABAg,axXBUfGfde4,@iomi23,UC4nv2Vl3tB_Nxb0KvQsqgXA,Praying for all the Israeli soldiers and hostages to safely come back home ,Pro-Israel,
142,142,UgwwS8PQf80Q6I1PTed4AaABAg,axXBUfGfde4,@angiemousa7968,UCrZ0yUikqwZursK-j-1ydpQ,So the kids looks don't mind the shooting around them they walk normally also the adults well it looks they were going out for a walk and in the middle of the road they ask them if they need a ride ,irrelevant,
143,143,UgwAAOVsQcUg2wUV4zt4AaABAg,axXBUfGfde4,@angiemousa7968,UCrZ0yUikqwZursK-j-1ydpQ,Lol you guys should work in Hollywood . Oh wait you own Hollywood but maybe need better actors and director to run the show ,irrelevant,
144,144,UgwGuJAmQQ7pfy321ch4AaABAg.9wUAnW0iv6i9woTiLwNkwj,axXBUfGfde4,@LORDFATHER65,,Now in 1 month they will free all .. until now half free ...,irrelevant,
145,145,UgwzANTh4M-shwf2lqt4AaABAg,DmED-oMbzi0,@rahult5753,UCVtZQrWEODJROXtkbah7C5A,Israel is a apartheid.....,Pro-Palestine,
146,146,Ugw-n6HnkynuzixNfaZ4AaABAg.9yZliG09jeS9z-TiTMgG0C,DmED-oMbzi0,@superspy-xv9sx,,Israel caused the war to happen,Pro-Palestine,
147,147,UgxGz8LIoIvWqhcDX-R4AaABAg,DmED-oMbzi0,@JibplayzYT,UCOM-gk1l9-Fr0UO81B5vdiQ,What pain bruh,irrelevant,
148,148,Ugx9o42xJTcb9qyf0rN4AaABAg.9yT5jESUc9J9yVvtXyhOGk,DmED-oMbzi0,@HyunjinFan4life,,Israel is not safe anymore bc of Palestine do Yk how many ppl died too?,Pro-Israel,
149,149,Ugxzqw0JJNPAw7IKSYN4AaABAg.9yIhwyhRatY9ygNFMH0e7v,DmED-oMbzi0,@thickboi7570,,lvl1o0o20It clear that you are a child.,irrelevant,
150,150,Ugx6vHDBIUsAPM_Ebjx4AaABAg,DmED-oMbzi0,@aalianyousaf-oi7ru,UC7a9M1zDDcyfAdJebP4wJzA,"YOUR KIDDING!
your country was the one who stared this ok so what your saying is cap on who cares wee the palestians live you don attack them you hear me",Pro-Palestine,
151,151,UgyOOJ4vlTIRoQJZAwZ4AaABAg,DmED-oMbzi0,@Motivated-InspiringMinds,UCr1BnzYrbv-upspJd6BGMSA,"Little trorit is in pain, funny world",irrelevant,
152,152,Ugy29M4aQt_tmq98cZx4AaABAg.9yif-JO0aJO9yw7dCAPhor,DmED-oMbzi0,@Terrestrialstar,,Yea like I keep see those comments choose one side just make me feel like there more war,irrelevant,
153,153,Ugz9N_NenUFWMyqyNml4AaABAg.9y_nf_drzkf9z--hFtg3w8,DmED-oMbzi0,@e.1970,,Free israel and Palestine,Neutral,
154,154,UgxlMtdba3aWXKS_Sgt4AaABAg.9yfW4aEjygW9ysoY3BE6Uy,DmED-oMbzi0,@Lalalalalalgd7ehebs,,From the world map,irrelevant,
155,155,UgzLZjkVoNNUbXW8eCd4AaABAg,xwTFtJIrrao,@TheMaqsoodShow,UCTlH-TITrKNrDzI3AkdYwuw,"The followers of Mohammed SAW, Muslims brothers except those leaders who wants to protect their seats, they must and should react right now NOW",Pro-Palestine,
156,156,UgyQrG-d-5jdNwGBEO94AaABAg,xwTFtJIrrao,@aleermathiang7124,UChi9duFsy0K7iHokllXtkIQ,Palestine will be free!,Pro-Palestine,
157,157,UgzOrI-6S8omzOhsG_h4AaABAg,xwTFtJIrrao,@saimaamar1940,UCWOEdJtsRQGHrMI1_4Lh1Dg,Isreal is a world biggest thief,Pro-Palestine,
158,158,Ugyjt0i18xFbx7CkHqN4AaABAg,xwTFtJIrrao,@tommyirwn131,UC-XiZriF7WnpIEZQ4UCzJNg,Free Palestine ,Pro-Palestine,
159,159,UgyO2ksJCD46lV38DZt4AaABAg,xwTFtJIrrao,@malakalfatlawi9445,UC4LEFMaKI2elJaIyibojuiA,"            You don't have to be a Muslim to support Palestine, you just have to be a human being ",Pro-Palestine,
160,160,UgxGi7zoh4MrHpgn6tB4AaABAg,xwTFtJIrrao,@nerijusmackevicius1689,UCzWcVq_5Jy3ftfZUQ6Tp-AQ,why your heroes covering his  face?,irrelevant,
161,161,UgxJia9oc_UmH3RYpxV4AaABAg,xwTFtJIrrao,@froilanquirante9466,UCb2iUF4llbm563C2lsucVHQ,"This is David and Goliath all over again, but this time the tanks is David  just love the underdog story!  Long love Palestine! The world backed you up!",Pro-Palestine,
162,162,UgxwP9NAH0_8dainaxh4AaABAg,xwTFtJIrrao,@martinvlog764,UC6OxjftrTNzkknp3DCXx5_g,Stop Trying To Be Jewish !,irrelevant,
163,163,UgzfoSJrlTh_erJshNd4AaABAg,xwTFtJIrrao,@user-gw4yx3sv6p,UCYvzQ8EdyrbHnitAI68N_rA,Free Palestine ,Pro-Palestine,
164,164,Ugz7jGMsqir4OY4HTQ14AaABAg,xwTFtJIrrao,@SrikantSunkara,UCLYi2eys9svJJgqx_2bGbMQ,Dance of stupidity ,irrelevant,
165,165,Ugz1VaQIz7z66U3K9ER4AaABAg,1ZwCZVhe3YM,@VIRATANDRONALDOEDITS,UCO3Sy3goXoq2ASKxVY7I-9w,We stand with Israel ,Pro-Israel,
166,166,UgzEzmO9XUdOwkhI1fZ4AaABAg,1ZwCZVhe3YM,@nourinsultana4958,UCs6KKyIquDyf327BpFr4Srg,Nobody kill us Palestine because Allah is there subhanallah,Pro-Palestine,
167,167,Ugz-kywYEVbFQGQ59fN4AaABAg,1ZwCZVhe3YM,@nourinsultana4958,UCs6KKyIquDyf327BpFr4Srg,Ameen we stand with Palestine Bismillah ,Pro-Palestine,
168,168,UgwTju8dZ2OXMhsG0il4AaABAg,1ZwCZVhe3YM,@ahmadhabib1421,UC9SPA0GQWc_S0BxFQUEXXOQ,Support of Palestine ,Pro-Palestine,
169,169,Ugx6WjFxSwpbS74AvQd4AaABAg,1ZwCZVhe3YM,@ayaanshehzad6761,UCNZBI5_JkazMARwjC8HpUFw,Insha Allah Palestine will got freedom,Pro-Palestine,
170,170,UgybC2eKljW5FKarAKd4AaABAg.9wNZ3cd4Zy79wU_jFJSAbX,1ZwCZVhe3YM,@ShanuKhan-ws8bm,, please game please ,irrelevant,
171,171,UgxenaGDuGA3AVaRaK94AaABAg,1ZwCZVhe3YM,@SufiyanKhan-fr2hz,UCKTYajlgiCAzzCi-dI8-zsA,For you,irrelevant,
172,172,UgwCDqR76BbuhHll6jV4AaABAg,1ZwCZVhe3YM,@nehatanwar3595,UCfgQc9jUmVpBttCVvoh4p5A,I am Hindu but Marshall,irrelevant,
173,173,UgxHdhWHsPH6MrJl6cV4AaABAg,1ZwCZVhe3YM,@tabishabdullahtech1703,UCiCOH75luxCbKVvo1rUIZDw,Free plestine,Pro-Palestine,
174,174,UgxI0v_O_1UCPpnMmFp4AaABAg,1ZwCZVhe3YM,@kamarjahan8197,UCIjZn_SxU3znbO7kaCr2lIA,Duaa is most powerful weapon,irrelevant,
175,175,Ugw4NuNb6eA5XNETjx54AaABAg,1ZwCZVhe3YM,@emaanali570,UCIdizJxFzHAPgjeYbetU8nA,Ya Allah the most merciful and the most powerful please have peace upon people of Palestine  who are suffering and heartbroken  all of them are Muslims please have mercy you are very humble,Pro-Palestine,
176,176,UgyuEN7oswvIOGpVn6N4AaABAg,1ZwCZVhe3YM,@kingofshorts8080,UCri7fcDnfu7A1WnUQWmNqXw,"Jai shree Ram
Har har Mahadev
,
",irrelevant,
177,177,UgzW0TMeexBpZRzVBHt4AaABAg,1ZwCZVhe3YM,@wizardwizard9929,UCofxPcNpnBL-qhCFgo6xAWQ,"AMEEN
Very very nice boy",irrelevant,
178,178,UgyQXoN2aqapGVypBDx4AaABAg,1ZwCZVhe3YM,@yogamer56,UCxdNBInzvgYGXxP4aHxFG1A,Par Bhai yr unhone he phele war shuru kiye thi na,irrelevant,
179,179,UgwEhPLCmYifup6Ix2V4AaABAg,1ZwCZVhe3YM,@user-us4ym9rq5k,UCKWwqgNVpZxlrDzYtGc1k1g,No help. You ,irrelevant,
180,180,UgzadVEVrYFvuDKhp0V4AaABAg,1ZwCZVhe3YM,@henshaikh5548,UCjcVrK9NRJOAW05iMwXAM6A,Badnasib toh hum log hai wo log toh jannati hai,irrelevant,
181,181,UgxJo0_8TULqHx5Lkc14AaABAg,1ZwCZVhe3YM,@user-wz6lg8fz8m,UCOQYoTtmwh94ekNmhSEu7eA,Allah  like everyone  and comment about ok  and comment on my suffiyan,irrelevant,
182,182,UgzB5zSUWW51cGH1TUJ4AaABAg,1ZwCZVhe3YM,@agtech378,UCbDc3Vzf1DELE_PjJ4B_YFA,I stand with Palesntine,Pro-Palestine,
183,183,UgyyR_Ony3WY4Ex_drx4AaABAg,1ZwCZVhe3YM,@MannuShah-pi5hd,UCiNT3aRJ8EyoGxCmINd0p9Q,Ya Allah Palestine Ke Logon per Raham kar jo Jo Mare Hain vah Jannat mein  I am Muslim but respect all people,Pro-Palestine,
184,184,UgyGBODa_iNFqFPEsHR4AaABAg,1ZwCZVhe3YM,@wizardwizard9929,UCofxPcNpnBL-qhCFgo6xAWQ,"
Heart touching shorts",irrelevant,
185,185,UgwXhhuGUjVG-J8Pr354AaABAg,1ZwCZVhe3YM,@user-gp2ft7bf5g,UCeWXMxu1ew8H1vDhmsEfJ8g,Philistin India,Pro-Palestine,
186,186,Ugz2OcrqAqigdNSQ4Pt4AaABAg,1ZwCZVhe3YM,@GOKU_78626,UCDYgXBCDgEU_dsi5W2xRnaw,Free Palestine,Pro-Palestine,
187,187,Ugy7MiPXqNpTpDmcyct4AaABAg,1ZwCZVhe3YM,@GamplayArea,UCFRxulonElF6t9ktCNm-73g,Are you in India,irrelevant,
188,188,UgwNcbuRDUMZ0HTdD6t4AaABAg,1ZwCZVhe3YM,@abdulwasay8843,UCDF-8vltUivLPPhgRkv0eYw,YA ALLAH TERE HABIB (S.A.W) KI UMMAT BOHT MUSHKIL MEIN HAI HAMARE PALESTINIAN BHAIYO AUR BEHNO BACHO BUZRUGO KI JAAN MAAL IZZAT ABRU KHUSUSAN EMAAN AQEEDAY KI HIFAZAT FARMA AAMEEN,Pro-Palestine,
189,189,Ugw52oiHvnaWj6Ddb6p4AaABAg.9x5td3UgfJn9xrhOqDq2nY,1ZwCZVhe3YM,@MewaAli-vo1qb,,Achha,irrelevant,
190,190,UgyGK0muNTG0EbHU5n14AaABAg.9yOXMM_GCOt9yQWlWWzVXG,Me-KbC4PyHg,@BerryPlayz,,Roblox Banned the game too,irrelevant,
191,191,UgwTybG1UVA01jq7wtB4AaABAg,Me-KbC4PyHg,@chiroena,UCesdqDiAqkpXp_abD0bWpAg,The game name pls? In the roblox,irrelevant,
192,192,UgwtSln3Gbs38Rv177B4AaABAg,Me-KbC4PyHg,@Quit918,UCWY55hL00zyrLVvu1ZIHiAQ,Bro let kids do politics stuff in the gale,irrelevant,
193,193,UgzxoEMp3RarV8xhwUR4AaABAg,Me-KbC4PyHg,@user-sc6jz1hy8e,UCnPf-quYeA0oYQvvXjQQc2Q,Wow.. so cute,irrelevant,
194,194,UgzXsQ5urgyLRmOQLlp4AaABAg.9yd0qkgcDdq9yphbN7mJ7a,Me-KbC4PyHg,@carlospecanha1826,,"No one cares, USA The stronger WORLD military Power support israel.",Pro-Israel,
195,195,Ugz5UQhj4KUUpbSXIzN4AaABAg.9yKPdl1I2lt9ydFcC48SxF,Me-KbC4PyHg,@Moron-r,,Look. Some gangster palestine attacked israel then ofc being a country attacked back but dint know,Pro-Israel,
196,196,Ugy8SNFOFjnMyTvnqEV4AaABAg,Me-KbC4PyHg,@GoofyYuri,UCdZ0MsVMmuFRbEq5lVCXWcA,What Roblox supposed to do with that shit ,irrelevant,
197,197,UgyU0ZQ-OLjtw5VABgd4AaABAg,Me-KbC4PyHg,@Bacon_edits_guy,UCMiw1UBRKilSjX6k63MPrWg,Free Israel,Pro-Israel,
198,198,UgxflGkMzwumgQE_7lF4AaABAg,Me-KbC4PyHg,@robloxpro205,UCh6xSKjurjPkQB4NRr0kxmQ,What is the game name? I wanna join too! I support Palestine ,Pro-Palestine,
199,199,Ugy4Pn16WORDfcyII2h4AaABAg,Me-KbC4PyHg,@airzxxatex,UC3FpfS4cC7NULLA3yVGl8tg,I wish i could join the protest ,Neutral,
200,200,Ugz5pfMgtVdjmbDzoj14AaABAg.9w7EWZBUxKt9w9ADhvXV7c,ktAc39_WaTI,@mike4619,,Such a baseless statement.,irrelevant,
201,201,UgyJTjc0bgrgY1K3dmx4AaABAg,ktAc39_WaTI,@zacharyparsley3141,UCdnSZnTGQsraGlbpv01ZD7Q,They support terrorists ,irrelevant,
202,202,UgzRnI6RASOFGiQbFDZ4AaABAg.9w6gpQ5Go6P9w7nWYXIzpn,ktAc39_WaTI,@je862,,I can make out where the keep is.,irrelevant,
203,203,UgzxXEDDCg7Jz66pJCx4AaABAg,ktAc39_WaTI,@RalphShannon-ei8zd,UCaDhuDXeu7rG6cwcL5dbBDg,Thanks Joe BIEDENS  War,irrelevant,
204,204,Ugz8UKnZws9DGwPdzDh4AaABAg,ktAc39_WaTI,@markharrison9805,UC-N7RLr4MxPTBn5wcca4qiA,Why don't they blame their own people for going over there and causing this this,irrelevant,
205,205,Ugy5kpofKiMEsa1f3BB4AaABAg.9w3gyMz_YUR9wAXlhAQMWp,ktAc39_WaTI,@robanderson6067,,You really are unintelligent ,irrelevant,
206,206,Ugy5kpofKiMEsa1f3BB4AaABAg.9w3gyMz_YUR9w49zGAh1H9,ktAc39_WaTI,@ibrahimfarah7680,,issac6395 the killing in West Bank are mostly carried out by Israeli.,Pro-Palestine,
207,207,UgxRu9UnDjL5-7-1I3h4AaABAg.9w9WaaSdxsr9wAXpt2bdEh,ktAc39_WaTI,@robanderson6067,,No he doesn mossady,irrelevant,
208,208,Ugy5kpofKiMEsa1f3BB4AaABAg.9w3gyMz_YUR9w4bWZx7MR9,ktAc39_WaTI,@othersbyuri,,"They it was hammas, hammas is not . How lucky you are that you are able to defend yourself",irrelevant,
209,209,UgxWY5A6-P4lFl8MKyR4AaABAg,ktAc39_WaTI,@SpyderSuasponte,UCUatTmOobluf0m0G4QMLCdA,Dumb reporters. Sure let stand in between the rock throwing kids and armed IDF. ,Pro-Israel,
210,210,Ugwjh0Pl1_DVtjcWZyZ4AaABAg,ktAc39_WaTI,@user-nr8dt9ze1b,UCAHyH4Wh_kDufZoZa2jINbA,Free Palestine,Pro-Palestine,
211,211,UgyY13tg4FPwaxQIxK14AaABAg.9wJ9smxYcBQ9x4cI0uE2qs,ktAc39_WaTI,@user-nr8dt9ze1b,,Free Palestine,Pro-Palestine,
212,212,UgwyRBIknd4qcXXnmdF4AaABAg.9wDTW97K60z9x4cGISv5Ld,ktAc39_WaTI,@user-nr8dt9ze1b,,Free Palestine,Pro-Palestine,
213,213,UgwtLdArF7lz8LKHsG54AaABAg.9wAtxyKzEtW9xXB4qbdoUo,ktAc39_WaTI,@AnormaldudeIdioticman,,South Lebanon is the new Soviet Union,irrelevant,
214,214,UgyI4msovdQ1PbW4oPV4AaABAg.9wA_ZvzfbOm9wfJ4mjEy-x,ktAc39_WaTI,@TheGreenPond-nature,,So if someone broke into your house you'd bend over?,irrelevant,
215,215,Ugy5kpofKiMEsa1f3BB4AaABAg.9w3gyMz_YUR9xbKw3VfQz2,ktAc39_WaTI,@angelmendez2211,,Well explain the one video of a boy looking down the street then getting shot by idf. Mind you sister recorded it all as well as her father who came to rescue him getting shot as well.,Pro-Palestine,
216,216,Ugz8UKnZws9DGwPdzDh4AaABAg.9wB0oJlEkL29yEm48NKLPw,ktAc39_WaTI,@DroitMaritimeDZ,,I'm wondering if you're still brainwashed,irrelevant,
217,217,UgxFQxw4NbDmfU_pX_54AaABAg,hBiaFsooJLc,@Nasee8045,UC-ljsexZYGk_7_95e6iTtjw,"comment,comment please,please
please give comment from America,france those who condem palestinianHamas as terrorist",Pro-Palestine,
218,218,UgydfaiApiJsbd9mKgt4AaABAg.9wHV8LjzmUU9wWvz5yi_tv,hBiaFsooJLc,@shashisharma5741,,AkhtarM28actually yes but some people have sick mentality of religion and out govt support them that's why all such things happening here.,Neutral,
219,219,UgwfCJ_tZXZWlKSz8hF4AaABAg.9wFhPIGjUdN9wFtlFV9_4W,hBiaFsooJLc,@MH-dd3wn,,The israelis just assassinated Omar Hamza Hassan Daraghmeh in Megiddo prison.,Pro-Palestine,
220,220,UgyCQPXNGGtXcUdjYEt4AaABAg,hBiaFsooJLc,@danieljk11,UCU1lmS2GTL-GJo16dDT_zJg,But they killed thousands now just cause this woman said this theye good people now?,irrelevant,
221,221,UgyE8pcH2uQcRplV_Qx4AaABAg,hBiaFsooJLc,@janjanpamposa4153,UCayf1e3hd0bItW6sw4BKpnA,So they sacrifice my fellow her in the Philippines in iloilo it was not hamas who killed them it was the Israelites,Pro-Palestine,
222,222,UgybGpGy0ZSbo_BpmjB4AaABAg,hBiaFsooJLc,@MaryAnn_621,UCxf1NxdgYP9_cgwO3LDTNGA,the truth has to come out!,Neutral,
223,223,UgxJRJ_E619_C6EV5BZ4AaABAg.9wFbLgnzCQ39wGchtQZtAC,hBiaFsooJLc,@larrycurley5581,,"We are hearing from this lady and what her opinion is. Firstly, I am glad she is safe and well. We need peace for all the people.Hebrew-Spirit",irrelevant,
224,224,UgyLeg8ESyHT0TJ_c514AaABAg,hBiaFsooJLc,@truthprevails9875,UCnLi8LlaEqnR5SgvAmG4rJw,Free Palestine,Pro-Palestine,
225,225,UgzoefnonkOdaFB60TN4AaABAg,hBiaFsooJLc,@ysh4539,UCy0rjaAk-m8GpGGuKGAj27g,Says so much,irrelevant,
226,226,Ugyf94OtY5f6hHTx_JZ4AaABAg,hBiaFsooJLc,@techsmart2911,UC7fUmsXWWHughi17LqMAG3g,"She is a seniour lady. what isreal does with our teenager kids, everybody knows it!",Pro-Palestine,
227,227,UgxpWL6AJveE8aWnzyB4AaABAg,hBiaFsooJLc,@maurivibes9003,UCuFey93ncwTmFhQAXstze7w,I think the world by now has known who is the real terrorist,irrelevant,
228,228,UgydfaiApiJsbd9mKgt4AaABAg.9wHV8LjzmUU9xker_oadj_,hBiaFsooJLc,@sheetalrawal3616,,"zf3467and how many Muslims you killed in Kashmir? Kindly tell me we can rebuild the shops we can't rebuild humans, same as we can't build humanity in terrorists",irrelevant,
229,229,UgxXeZHF99d_EI58XBV4AaABAg,hBiaFsooJLc,@adechapman.1132,UCzndotaxMhcEYauIGIhYHvQ,And the rest is war western military industrial complex propaganda!,Neutral,
230,230,UgxdU5pz__3V1MJGs3x4AaABAg.9wZ1KhirOQN9wZ1jDTLKNr,hBiaFsooJLc,@syedhussaini2207,,Best possibility is that your probably just biased,irrelevant,
231,231,UgxGsFWMx5iS6EcbKxZ4AaABAg,hBiaFsooJLc,@DropTheBen,UCE6TH6Rnt4er8OaeX_RztqQ,"A daily reminder she was still kidnapped and hel hostage. I dont go around and kidnap people to treat them well... and her husband is still in gaza kidnapped aswell, so if she would have told the truth he would be executed",Pro-Israel,
